Number of Cities: 50
Number of Cities: 50Starting point: 2
Ending point: 49

EdgeMatrix: 
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
41 -> 	1: [ 41 35 29 23 17 11 6 1 ]; 	2: [ 41 35 29 23 17 11 6 2 ]; 	3: [ 41 35 29 23 17 11 6 2 3 ]; 	4: [ 41 35 29 23 17 11 6 1 4 ]; 	5: [ 41 35 29 23 17 11 6 5 ]; 	6: [ 41 35 29 23 17 11 6 ]; 	7: [ 41 35 29 23 17 11 6 1 7 ]; 	8: [ 41 35 29 23 17 11 8 ]; 	9: [ 41 35 29 23 17 11 6 9 ]; 	10: [ 41 35 29 23 17 11 6 10 ]; 	11: [ 41 35 29 23 17 11 ]; 	12: [ 41 35 29 23 17 12 ]; 	13: [ 41 35 29 23 17 13 ]; 	14: [ 41 35 29 23 17 14 ]; 	15: [ 41 35 29 23 17 15 ]; 	16: [ 41 35 29 23 17 12 16 ]; 	17: [ 41 35 29 23 17 ]; 	18: [ 41 35 29 23 18 ]; 	19: [ 41 35 29 23 19 ]; 	20: [ 41 35 29 23 20 ]; 	21: [ 41 35 29 23 17 21 ]; 	22: [ 41 35 29 23 17 22 ]; 	23: [ 41 35 29 23 ]; 	24: [ 41 35 29 24 ]; 	25: [ 41 35 29 25 ]; 	26: [ 41 35 29 26 ]; 	27: [ 41 35 29 23 27 ]; 	28: [ 41 35 29 23 28 ]; 	29: [ 41 35 29 ]; 	30: [ 41 35 30 ]; 	31: [ 41 35 31 ]; 	32: [ 41 35 32 ]; 	33: [ 41 35 29 33 ]; 	34: [ 41 35 34 ]; 	35: [ 41 35 ]; 	36: [ 41 36 ]; 	37: [ 41 37 ]; 	38: [ 41 38 ]; 	39: [ 41 35 39 ]; 	40: [ 41 35 40 ]; 	41: [ 41 ]; 	42: [ 41 36 42 ]; 	43: [ 41 43 ]; 	44: [ 41 44 ]; 	45: [ 41 45 ]; 	46: [ 41 46 ]; 	47: [ 41 47 ]; 	48: [ 41 36 42 48 ]; 	49: [ 41 43 49 ]; 	50: [ 41 45 50 ]; 
42 -> 	1: [ 42 36 31 25 19 13 7 1 ]; 	2: [ 42 36 31 25 19 13 7 2 ]; 	3: [ 42 36 31 25 19 13 7 2 3 ]; 	4: [ 42 36 31 25 19 13 7 4 ]; 	5: [ 42 36 31 25 19 13 7 1 5 ]; 	6: [ 42 36 31 25 19 13 7 1 6 ]; 	7: [ 42 36 31 25 19 13 7 ]; 	8: [ 42 36 31 25 19 13 7 2 8 ]; 	9: [ 42 36 31 25 19 13 9 ]; 	10: [ 42 36 31 25 19 13 7 10 ]; 	11: [ 42 36 31 25 19 13 7 11 ]; 	12: [ 42 36 31 25 19 13 7 12 ]; 	13: [ 42 36 31 25 19 13 ]; 	14: [ 42 36 31 25 19 14 ]; 	15: [ 42 36 31 25 19 15 ]; 	16: [ 42 36 31 25 19 13 16 ]; 	17: [ 42 36 31 25 19 13 17 ]; 	18: [ 42 36 31 25 19 13 18 ]; 	19: [ 42 36 31 25 19 ]; 	20: [ 42 36 31 25 20 ]; 	21: [ 42 36 31 25 21 ]; 	22: [ 42 36 31 25 19 22 ]; 	23: [ 42 36 31 25 19 23 ]; 	24: [ 42 36 31 25 19 13 18 24 ]; 	25: [ 42 36 31 25 ]; 	26: [ 42 36 31 26 ]; 	27: [ 42 36 31 27 ]; 	28: [ 42 36 31 28 ]; 	29: [ 42 36 31 25 19 23 29 ]; 	30: [ 42 36 31 30 ]; 	31: [ 42 36 31 ]; 	32: [ 42 36 31 26 32 ]; 	33: [ 42 36 33 ]; 	34: [ 42 36 31 34 ]; 	35: [ 42 36 31 35 ]; 	36: [ 42 36 ]; 	37: [ 42 37 ]; 	38: [ 42 38 ]; 	39: [ 42 39 ]; 	40: [ 42 40 ]; 	41: [ 42 36 31 35 41 ]; 	42: [ 42 ]; 	43: [ 42 37 43 ]; 	44: [ 42 38 44 ]; 	45: [ 42 45 ]; 	46: [ 42 46 ]; 	47: [ 42 47 ]; 	48: [ 42 48 ]; 	49: [ 42 37 43 49 ]; 	50: [ 42 45 50 ]; 
43 -> 	1: [ 43 38 32 26 20 14 8 4 1 ]; 	2: [ 43 38 32 26 20 14 8 2 ]; 	3: [ 43 38 32 26 20 14 8 3 ]; 	4: [ 43 38 32 26 20 14 8 4 ]; 	5: [ 43 38 32 26 20 14 8 5 ]; 	6: [ 43 38 32 26 20 14 8 2 6 ]; 	7: [ 43 38 32 26 20 14 8 2 7 ]; 	8: [ 43 38 32 26 20 14 8 ]; 	9: [ 43 38 32 26 20 14 9 ]; 	10: [ 43 38 32 26 20 14 10 ]; 	11: [ 43 38 32 26 20 14 11 ]; 	12: [ 43 38 32 26 20 14 12 ]; 	13: [ 43 38 32 26 20 14 8 2 7 13 ]; 	14: [ 43 38 32 26 20 14 ]; 	15: [ 43 38 32 26 20 15 ]; 	16: [ 43 38 32 26 20 16 ]; 	17: [ 43 38 32 26 20 17 ]; 	18: [ 43 38 32 26 20 14 18 ]; 	19: [ 43 38 32 26 20 14 19 ]; 	20: [ 43 38 32 26 20 ]; 	21: [ 43 38 32 26 21 ]; 	22: [ 43 38 32 26 22 ]; 	23: [ 43 38 32 26 23 ]; 	24: [ 43 38 32 26 20 24 ]; 	25: [ 43 38 32 26 20 25 ]; 	26: [ 43 38 32 26 ]; 	27: [ 43 38 32 27 ]; 	28: [ 43 38 32 26 22 28 ]; 	29: [ 43 38 32 29 ]; 	30: [ 43 38 32 26 20 24 30 ]; 	31: [ 43 38 32 26 31 ]; 	32: [ 43 38 32 ]; 	33: [ 43 38 33 ]; 	34: [ 43 38 34 ]; 	35: [ 43 38 35 ]; 	36: [ 43 38 36 ]; 	37: [ 43 38 32 37 ]; 	38: [ 43 38 ]; 	39: [ 43 39 ]; 	40: [ 43 40 ]; 	41: [ 43 38 41 ]; 	42: [ 43 38 42 ]; 	43: [ 43 ]; 	44: [ 43 38 44 ]; 	45: [ 43 45 ]; 	46: [ 43 46 ]; 	47: [ 43 47 ]; 	48: [ 43 48 ]; 	49: [ 43 49 ]; 	50: [ 43 45 50 ]; 
44 -> 	1: [ 44 38 32 26 20 14 8 4 1 ]; 	2: [ 44 38 32 26 20 14 8 2 ]; 	3: [ 44 38 32 26 20 14 8 3 ]; 	4: [ 44 38 32 26 20 14 8 4 ]; 	5: [ 44 38 32 26 20 14 8 5 ]; 	6: [ 44 38 32 26 20 14 8 2 6 ]; 	7: [ 44 38 32 26 20 14 8 2 7 ]; 	8: [ 44 38 32 26 20 14 8 ]; 	9: [ 44 38 32 26 20 14 9 ]; 	10: [ 44 38 32 26 20 14 10 ]; 	11: [ 44 38 32 26 20 14 11 ]; 	12: [ 44 38 32 26 20 14 12 ]; 	13: [ 44 38 32 26 20 14 8 2 7 13 ]; 	14: [ 44 38 32 26 20 14 ]; 	15: [ 44 38 32 26 20 15 ]; 	16: [ 44 38 32 26 20 16 ]; 	17: [ 44 38 32 26 20 17 ]; 	18: [ 44 38 32 26 20 14 18 ]; 	19: [ 44 38 32 26 20 14 19 ]; 	20: [ 44 38 32 26 20 ]; 	21: [ 44 38 32 26 21 ]; 	22: [ 44 38 32 26 22 ]; 	23: [ 44 38 32 26 23 ]; 	24: [ 44 38 32 26 20 24 ]; 	25: [ 44 38 32 26 20 25 ]; 	26: [ 44 38 32 26 ]; 	27: [ 44 38 32 27 ]; 	28: [ 44 38 32 26 22 28 ]; 	29: [ 44 38 32 29 ]; 	30: [ 44 38 32 26 20 24 30 ]; 	31: [ 44 38 32 26 31 ]; 	32: [ 44 38 32 ]; 	33: [ 44 38 33 ]; 	34: [ 44 38 34 ]; 	35: [ 44 38 35 ]; 	36: [ 44 38 36 ]; 	37: [ 44 38 32 37 ]; 	38: [ 44 38 ]; 	39: [ 44 39 ]; 	40: [ 44 40 ]; 	41: [ 44 41 ]; 	42: [ 44 38 42 ]; 	43: [ 44 43 ]; 	44: [ 44 ]; 	45: [ 44 39 45 ]; 	46: [ 44 40 46 ]; 	47: [ 44 47 ]; 	48: [ 44 48 ]; 	49: [ 44 49 ]; 	50: [ 44 39 45 50 ]; 
45 -> 	1: [ 45 39 33 27 21 16 10 4 1 ]; 	2: [ 45 39 33 27 21 16 10 5 2 ]; 	3: [ 45 39 33 27 21 16 10 5 2 3 ]; 	4: [ 45 39 33 27 21 16 10 4 ]; 	5: [ 45 39 33 27 21 16 10 5 ]; 	6: [ 45 39 33 27 21 16 10 6 ]; 	7: [ 45 39 33 27 21 16 10 7 ]; 	8: [ 45 39 33 27 21 16 10 4 8 ]; 	9: [ 45 39 33 27 21 16 10 9 ]; 	10: [ 45 39 33 27 21 16 10 ]; 	11: [ 45 39 33 27 21 16 11 ]; 	12: [ 45 39 33 27 21 16 12 ]; 	13: [ 45 39 33 27 21 16 13 ]; 	14: [ 45 39 33 27 21 16 10 14 ]; 	15: [ 45 39 33 27 21 16 10 15 ]; 	16: [ 45 39 33 27 21 16 ]; 	17: [ 45 39 33 27 21 17 ]; 	18: [ 45 39 33 27 21 18 ]; 	19: [ 45 39 33 27 21 19 ]; 	20: [ 45 39 33 27 21 16 20 ]; 	21: [ 45 39 33 27 21 ]; 	22: [ 45 39 33 27 22 ]; 	23: [ 45 39 33 27 23 ]; 	24: [ 45 39 33 27 24 ]; 	25: [ 45 39 33 27 25 ]; 	26: [ 45 39 33 27 21 26 ]; 	27: [ 45 39 33 27 ]; 	28: [ 45 39 33 28 ]; 	29: [ 45 39 33 29 ]; 	30: [ 45 39 33 30 ]; 	31: [ 45 39 33 31 ]; 	32: [ 45 39 33 27 32 ]; 	33: [ 45 39 33 ]; 	34: [ 45 39 34 ]; 	35: [ 45 39 35 ]; 	36: [ 45 39 36 ]; 	37: [ 45 39 33 37 ]; 	38: [ 45 39 33 38 ]; 	39: [ 45 39 ]; 	40: [ 45 40 ]; 	41: [ 45 39 41 ]; 	42: [ 45 42 ]; 	43: [ 45 39 43 ]; 	44: [ 45 39 33 38 44 ]; 	45: [ 45 ]; 	46: [ 45 40 46 ]; 	47: [ 45 39 41 47 ]; 	48: [ 45 48 ]; 	49: [ 45 49 ]; 	50: [ 45 50 ]; 
46 -> 	1: [ 46 42 36 31 25 19 13 7 1 ]; 	2: [ 46 42 36 31 25 19 13 7 2 ]; 	3: [ 46 42 36 31 25 19 13 7 2 3 ]; 	4: [ 46 42 36 31 25 19 13 7 4 ]; 	5: [ 46 42 36 31 25 19 13 7 1 5 ]; 	6: [ 46 42 36 31 25 19 13 7 1 6 ]; 	7: [ 46 42 36 31 25 19 13 7 ]; 	8: [ 46 42 36 31 25 19 13 7 2 8 ]; 	9: [ 46 42 36 31 25 19 13 9 ]; 	10: [ 46 42 36 31 25 19 13 7 10 ]; 	11: [ 46 42 36 31 25 19 13 7 11 ]; 	12: [ 46 42 36 31 25 19 13 7 12 ]; 	13: [ 46 42 36 31 25 19 13 ]; 	14: [ 46 42 36 31 25 19 14 ]; 	15: [ 46 42 36 31 25 19 15 ]; 	16: [ 46 42 36 31 25 19 13 16 ]; 	17: [ 46 42 36 31 25 19 13 17 ]; 	18: [ 46 42 36 31 25 19 13 18 ]; 	19: [ 46 42 36 31 25 19 ]; 	20: [ 46 42 36 31 25 20 ]; 	21: [ 46 42 36 31 25 21 ]; 	22: [ 46 42 36 31 25 19 22 ]; 	23: [ 46 42 36 31 25 19 23 ]; 	24: [ 46 42 36 31 25 19 13 18 24 ]; 	25: [ 46 42 36 31 25 ]; 	26: [ 46 42 36 31 26 ]; 	27: [ 46 42 36 31 27 ]; 	28: [ 46 42 36 31 28 ]; 	29: [ 46 42 36 31 25 19 23 29 ]; 	30: [ 46 42 36 31 30 ]; 	31: [ 46 42 36 31 ]; 	32: [ 46 42 36 31 26 32 ]; 	33: [ 46 42 36 33 ]; 	34: [ 46 42 36 31 34 ]; 	35: [ 46 42 36 31 35 ]; 	36: [ 46 42 36 ]; 	37: [ 46 42 37 ]; 	38: [ 46 42 38 ]; 	39: [ 46 42 39 ]; 	40: [ 46 42 40 ]; 	41: [ 46 42 36 31 35 41 ]; 	42: [ 46 42 ]; 	43: [ 46 43 ]; 	44: [ 46 44 ]; 	45: [ 46 42 45 ]; 	46: [ 46 ]; 	47: [ 46 47 ]; 	48: [ 46 48 ]; 	49: [ 46 49 ]; 	50: [ 46 50 ]; 
47 -> 	1: [ 47 41 35 29 23 17 11 6 1 ]; 	2: [ 47 41 35 29 23 17 11 6 2 ]; 	3: [ 47 41 35 29 23 17 11 6 2 3 ]; 	4: [ 47 41 35 29 23 17 11 6 1 4 ]; 	5: [ 47 41 35 29 23 17 11 6 5 ]; 	6: [ 47 41 35 29 23 17 11 6 ]; 	7: [ 47 41 35 29 23 17 11 6 1 7 ]; 	8: [ 47 41 35 29 23 17 11 8 ]; 	9: [ 47 41 35 29 23 17 11 6 9 ]; 	10: [ 47 41 35 29 23 17 11 6 10 ]; 	11: [ 47 41 35 29 23 17 11 ]; 	12: [ 47 41 35 29 23 17 12 ]; 	13: [ 47 41 35 29 23 17 13 ]; 	14: [ 47 41 35 29 23 17 14 ]; 	15: [ 47 41 35 29 23 17 15 ]; 	16: [ 47 41 35 29 23 17 12 16 ]; 	17: [ 47 41 35 29 23 17 ]; 	18: [ 47 41 35 29 23 18 ]; 	19: [ 47 41 35 29 23 19 ]; 	20: [ 47 41 35 29 23 20 ]; 	21: [ 47 41 35 29 23 17 21 ]; 	22: [ 47 41 35 29 23 17 22 ]; 	23: [ 47 41 35 29 23 ]; 	24: [ 47 41 35 29 24 ]; 	25: [ 47 41 35 29 25 ]; 	26: [ 47 41 35 29 26 ]; 	27: [ 47 41 35 29 23 27 ]; 	28: [ 47 41 35 29 23 28 ]; 	29: [ 47 41 35 29 ]; 	30: [ 47 41 35 30 ]; 	31: [ 47 41 35 31 ]; 	32: [ 47 41 35 32 ]; 	33: [ 47 41 35 29 33 ]; 	34: [ 47 41 35 34 ]; 	35: [ 47 41 35 ]; 	36: [ 47 41 36 ]; 	37: [ 47 41 37 ]; 	38: [ 47 41 38 ]; 	39: [ 47 41 35 39 ]; 	40: [ 47 41 35 40 ]; 	41: [ 47 41 ]; 	42: [ 47 42 ]; 	43: [ 47 43 ]; 	44: [ 47 44 ]; 	45: [ 47 41 45 ]; 	46: [ 47 41 46 ]; 	47: [ 47 ]; 	48: [ 47 42 48 ]; 	49: [ 47 43 49 ]; 	50: [ 47 50 ]; 
48 -> 	1: [ 48 43 38 32 26 20 14 8 4 1 ]; 	2: [ 48 43 38 32 26 20 14 8 2 ]; 	3: [ 48 43 38 32 26 20 14 8 3 ]; 	4: [ 48 43 38 32 26 20 14 8 4 ]; 	5: [ 48 43 38 32 26 20 14 8 5 ]; 	6: [ 48 43 38 32 26 20 14 8 2 6 ]; 	7: [ 48 43 38 32 26 20 14 8 2 7 ]; 	8: [ 48 43 38 32 26 20 14 8 ]; 	9: [ 48 43 38 32 26 20 14 9 ]; 	10: [ 48 43 38 32 26 20 14 10 ]; 	11: [ 48 43 38 32 26 20 14 11 ]; 	12: [ 48 43 38 32 26 20 14 12 ]; 	13: [ 48 43 38 32 26 20 14 8 2 7 13 ]; 	14: [ 48 43 38 32 26 20 14 ]; 	15: [ 48 43 38 32 26 20 15 ]; 	16: [ 48 43 38 32 26 20 16 ]; 	17: [ 48 43 38 32 26 20 17 ]; 	18: [ 48 43 38 32 26 20 14 18 ]; 	19: [ 48 43 38 32 26 20 14 19 ]; 	20: [ 48 43 38 32 26 20 ]; 	21: [ 48 43 38 32 26 21 ]; 	22: [ 48 43 38 32 26 22 ]; 	23: [ 48 43 38 32 26 23 ]; 	24: [ 48 43 38 32 26 20 24 ]; 	25: [ 48 43 38 32 26 20 25 ]; 	26: [ 48 43 38 32 26 ]; 	27: [ 48 43 38 32 27 ]; 	28: [ 48 43 38 32 26 22 28 ]; 	29: [ 48 43 38 32 29 ]; 	30: [ 48 43 38 32 26 20 24 30 ]; 	31: [ 48 43 38 32 26 31 ]; 	32: [ 48 43 38 32 ]; 	33: [ 48 43 38 33 ]; 	34: [ 48 43 38 34 ]; 	35: [ 48 43 38 35 ]; 	36: [ 48 43 38 36 ]; 	37: [ 48 43 38 32 37 ]; 	38: [ 48 43 38 ]; 	39: [ 48 43 39 ]; 	40: [ 48 43 40 ]; 	41: [ 48 43 38 41 ]; 	42: [ 48 43 38 42 ]; 	43: [ 48 43 ]; 	44: [ 48 44 ]; 	45: [ 48 45 ]; 	46: [ 48 43 46 ]; 	47: [ 48 43 47 ]; 	48: [ 48 ]; 	49: [ 48 49 ]; 	50: [ 48 50 ]; 
49 -> 	1: [ 49 43 38 32 26 20 14 8 4 1 ]; 	2: [ 49 43 38 32 26 20 14 8 2 ]; 	3: [ 49 43 38 32 26 20 14 8 3 ]; 	4: [ 49 43 38 32 26 20 14 8 4 ]; 	5: [ 49 43 38 32 26 20 14 8 5 ]; 	6: [ 49 43 38 32 26 20 14 8 2 6 ]; 	7: [ 49 43 38 32 26 20 14 8 2 7 ]; 	8: [ 49 43 38 32 26 20 14 8 ]; 	9: [ 49 43 38 32 26 20 14 9 ]; 	10: [ 49 43 38 32 26 20 14 10 ]; 	11: [ 49 43 38 32 26 20 14 11 ]; 	12: [ 49 43 38 32 26 20 14 12 ]; 	13: [ 49 43 38 32 26 20 14 8 2 7 13 ]; 	14: [ 49 43 38 32 26 20 14 ]; 	15: [ 49 43 38 32 26 20 15 ]; 	16: [ 49 43 38 32 26 20 16 ]; 	17: [ 49 43 38 32 26 20 17 ]; 	18: [ 49 43 38 32 26 20 14 18 ]; 	19: [ 49 43 38 32 26 20 14 19 ]; 	20: [ 49 43 38 32 26 20 ]; 	21: [ 49 43 38 32 26 21 ]; 	22: [ 49 43 38 32 26 22 ]; 	23: [ 49 43 38 32 26 23 ]; 	24: [ 49 43 38 32 26 20 24 ]; 	25: [ 49 43 38 32 26 20 25 ]; 	26: [ 49 43 38 32 26 ]; 	27: [ 49 43 38 32 27 ]; 	28: [ 49 43 38 32 26 22 28 ]; 	29: [ 49 43 38 32 29 ]; 	30: [ 49 43 38 32 26 20 24 30 ]; 	31: [ 49 43 38 32 26 31 ]; 	32: [ 49 43 38 32 ]; 	33: [ 49 43 38 33 ]; 	34: [ 49 43 38 34 ]; 	35: [ 49 43 38 35 ]; 	36: [ 49 43 38 36 ]; 	37: [ 49 43 38 32 37 ]; 	38: [ 49 43 38 ]; 	39: [ 49 43 39 ]; 	40: [ 49 43 40 ]; 	41: [ 49 43 38 41 ]; 	42: [ 49 43 38 42 ]; 	43: [ 49 43 ]; 	44: [ 49 44 ]; 	45: [ 49 45 ]; 	46: [ 49 43 46 ]; 	47: [ 49 43 47 ]; 	48: [ 49 48 ]; 	49: [ 49 ]; 	50: [ 49 45 50 ]; 
50 -> 	1: [ 50 44 38 32 26 20 14 8 4 1 ]; 	2: [ 50 44 38 32 26 20 14 8 2 ]; 	3: [ 50 44 38 32 26 20 14 8 3 ]; 	4: [ 50 44 38 32 26 20 14 8 4 ]; 	5: [ 50 44 38 32 26 20 14 8 5 ]; 	6: [ 50 44 38 32 26 20 14 8 2 6 ]; 	7: [ 50 44 38 32 26 20 14 8 2 7 ]; 	8: [ 50 44 38 32 26 20 14 8 ]; 	9: [ 50 44 38 32 26 20 14 9 ]; 	10: [ 50 44 38 32 26 20 14 10 ]; 	11: [ 50 44 38 32 26 20 14 11 ]; 	12: [ 50 44 38 32 26 20 14 12 ]; 	13: [ 50 44 38 32 26 20 14 8 2 7 13 ]; 	14: [ 50 44 38 32 26 20 14 ]; 	15: [ 50 44 38 32 26 20 15 ]; 	16: [ 50 44 38 32 26 20 16 ]; 	17: [ 50 44 38 32 26 20 17 ]; 	18: [ 50 44 38 32 26 20 14 18 ]; 	19: [ 50 44 38 32 26 20 14 19 ]; 	20: [ 50 44 38 32 26 20 ]; 	21: [ 50 44 38 32 26 21 ]; 	22: [ 50 44 38 32 26 22 ]; 	23: [ 50 44 38 32 26 23 ]; 	24: [ 50 44 38 32 26 20 24 ]; 	25: [ 50 44 38 32 26 20 25 ]; 	26: [ 50 44 38 32 26 ]; 	27: [ 50 44 38 32 27 ]; 	28: [ 50 44 38 32 26 22 28 ]; 	29: [ 50 44 38 32 29 ]; 	30: [ 50 44 38 32 26 20 24 30 ]; 	31: [ 50 44 38 32 26 31 ]; 	32: [ 50 44 38 32 ]; 	33: [ 50 44 38 33 ]; 	34: [ 50 44 38 34 ]; 	35: [ 50 44 38 35 ]; 	36: [ 50 44 38 36 ]; 	37: [ 50 44 38 32 37 ]; 	38: [ 50 44 38 ]; 	39: [ 50 44 39 ]; 	40: [ 50 44 40 ]; 	41: [ 50 44 41 ]; 	42: [ 50 44 38 42 ]; 	43: [ 50 44 43 ]; 	44: [ 50 44 ]; 	45: [ 50 45 ]; 	46: [ 50 46 ]; 	47: [ 50 47 ]; 	48: [ 50 44 48 ]; 	49: [ 50 44 49 ]; 	50: [ 50 ]; 
Computation took 1.536396 milliseconds

Sneaky Path from 2 to 49: [2, 7, 13, 19, 25, 31, 37, 43, 49]

Minimum Cars Seen:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
